pathway,time_category,metric,era5_baseline,delta_median,delta_p10,delta_p90,scaled_median,scaled_p10,scaled_p90,n_models
ssp585,near,fhcf_scaling_factor,0.9895177457955809,-0.021917175044936996,-0.04429442019308445,-0.006298555059006153,0.9678303121509078,0.9456876309747977,0.9832852137918239,5
ssp585,near,fhcf_shortfall_usd,345602104.79177666,26.882858719197877,5.517050808397995,292.04006063820066,9636374660.966528,2252306476.4172964,101275261744.87201,5
ssp585,near,fhcf_total_postcap_usd,965536172.7988871,6.931750927960768,2.442318184286089,16.66220109591095,7658392434.577261,3323682725.2116046,17053494049.35017,5
ssp585,near,fhcf_total_precap_usd,1311138277.5906637,9.10855485033655,3.548325030628648,23.027868742437647,13253713195.401012,5963483046.580949,31503858437.134243,5
ssp585,near,figa_collected_usd,48326314.97494906,4.406981979193844,1.1991474600623366,9.6398110645747,261299514.1903952,106276692.8313317,514182860.780585,5
ssp585,near,figa_residual_deficit_usd,1292311924.0864177,12.4409917937553,4.513917193826087,33.225013925965165,17369953966.61766,7125700938.006571,44229393598.548485,5
ssp585,near,flood_insured_capped_pct,2.1724964393234587,0.43356724877527064,0.1487397229575912,1.0977420108926874,3.1144197434950023,2.495632957834783,4.557337049283595,5
ssp585,near,flood_insured_capped_usd,644954483.8175347,9.010155488762292,2.3894120751095187,15.320226441038594,6456094666.187945,2186016515.347179,10525803220.065327,5
ssp585,near,flood_un_derinsured_pct,8.766038047287509,0.4933976462374882,0.22980237260976838,1.114908736311376,13.091180586647434,10.78049438894168,18.53937044904627,5
ssp585,near,flood_un_derinsured_usd,2394397814.7612963,9.850473109805261,2.7308237952336243,17.42581128361297,25980349103.243923,8933076342.566835,44118722272.68693,5
ssp585,near,group_contrib_total_usd,572184876.4533527,12.365897924908898,4.656690685429195,32.54052854931698,7647764652.852121,3236672860.977135,19191383184.171085,5
ssp585,near,group_supported_companies,1.3025,6.216472694717995,1.580774380472592,12.961109324717558,9.399455684870189,3.361458630565551,18.18434489544462,5
ssp585,near,insured_citizens_wind_pre_usd,1077922754.0709696,7.779949040099188,2.340478939633842,16.171446420538885,9464106849.906483,3600778258.526183,18509492817.00937,5
ssp585,near,insured_flood_pre_usd,644954483.8175347,9.01644629469325,2.3894120751095187,15.320226441038594,6460151949.679943,2186016515.347179,10525803220.065327,5
ssp585,near,insured_private_wind_pre_usd,5491050988.223578,8.490010906200652,2.3976055707357427,17.60763454579402,52110133764.74563,18656425426.782436,102175470061.18546,5
ssp585,near,largest_entity_deficit_usd,328194908.3869914,10.932182556503069,3.630360293057332,26.62294333440888,3916081560.9883814,1519660672.1787138,9065709357.015377,5
ssp585,near,nfip_borrowed_usd,345997559.61779946,15.71153321383595,5.945036875141826,27.40871798837403,5782149709.45904,2402965810.2546997,9829347095.847694,5
ssp585,near,nfip_claims_paid_usd,644954483.8175347,9.010155488762292,2.3894120751095187,15.320226441038594,6456094666.187945,2186016515.347179,10525803220.065327,5
ssp585,near,nfip_fl_premium_base_usd,1395853723.0,0.0,0.0,0.0,1395853723.0,1395853723.0,1395853723.0,5
ssp585,near,nfip_fl_premium_depletion_usd,182250316.13919604,4.045209956759715,1.054659382181871,8.81528646282141,919491109.6080776,374462321.96101123,1788839060.8459733,5
ssp585,near,nfip_pool_used_usd,298956924.1997352,4.879636544917069,1.2694585891344266,10.660584020516188,1757758056.8807654,678470359.4062989,3486012333.146102,5
ssp585,near,rescued_defaults,1.29,6.118314424635332,1.557477389650874,12.838387876463838,9.18262560777958,3.2991458326496272,17.85152036063835,5
ssp585,near,total_damage_usd,19343788695.230297,8.779211599489296,2.436216069951405,17.566666773659247,189167002786.46603,66469437568.29467,359149678844.4177,5
ssp585,near,underinsured_wind_usd,2969616746.555762,8.785096723413512,2.353902521751335,17.669561169833553,29057987096.516678,9959805094.908365,55441441500.7849,5
ssp585,near,uninsured_wind_usd,6765845907.801158,8.819709199386548,2.4035179879935744,17.794434814180136,66438639302.46686,23027678251.193954,127160249876.95628,5
ssp585,near,water_total_usd,3039352298.578831,9.67028273710879,2.6735002214547614,17.033096595171102,32430748363.517624,11165061341.908375,54808933587.02738,5
ssp585,near,wind_insured_citizens_pct,3.6899013245489156,0.4318591958159023,0.1959414918575836,1.0909159542846383,5.2834191432086435,4.412906094888304,7.715273549235347,5
ssp585,near,wind_insured_citizens_usd,1077922754.0709696,7.779949040099188,2.340478939633842,16.171446420538885,9464106849.906483,3600778258.526183,18509492817.00937,5
ssp585,near,wind_insured_private_pct,20.511926737827867,0.4548757669317575,0.21682532585038727,1.1045904844145167,29.842305143945342,24.959431936576664,43.16920582944022,5
ssp585,near,wind_insured_private_usd,5491050988.223578,8.490010906200652,2.3976055707357427,17.60763454579402,52110133764.74563,18656425426.782436,102175470061.18546,5
ssp585,near,wind_total_usd,16304436396.651468,8.628601906492744,2.3988355934933008,17.665969317811832,156988927373.088,55416098756.78667,304338109524.11084,5
ssp585,near,wind_underinsured_pct,10.951058655424745,0.45435168038209206,0.21759819122487123,1.1125185039907148,15.92669055747983,13.33398921084264,23.13431404787245,5
ssp585,near,wind_underinsured_usd,2969616746.555762,8.785096723413512,2.353902521751335,17.669561169833553,29057987096.516678,9959805094.908365,55441441500.7849,5
ssp585,near,wind_uninsured_pct,25.378578795587508,0.460344618993439,0.220126617710038,1.1105249161759032,37.06147098183721,30.965079508147877,53.56212288522087,5
ssp585,near,wind_uninsured_usd,6765845907.801158,8.819709199386548,2.4035179879935744,17.794434814180136,66438639302.46686,23027678251.193954,127160249876.95628,5
ssp585,near,year_id,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5
