model,period,time_category,pathway,metric,historical_value,future_value,delta_absolute,delta_relative
ecearth6,ssp585cal,near,ssp585,nfip_claims_paid_usd,169745487.05483168,2252994063.721445,2083248576.6666133,12.272777396395089
ecearth6,ssp585cal,near,ssp585,nfip_pool_used_usd,86868240.03771245,919571134.3942101,832702894.3564976,9.585815183949773
ecearth6,ssp585cal,near,ssp585,nfip_fl_premium_base_usd,1395853723.0,1395853723.0,0.0,0.0
ecearth6,ssp585cal,near,ssp585,nfip_fl_premium_depletion_usd,58398687.68345095,528907089.1798509,470508401.49639994,8.056831757021362
ecearth6,ssp585cal,near,ssp585,underinsured_flood_usd,0.0,0.0,0.0,
ecearth6,ssp585cal,near,ssp585,fhcf_total_precap_usd,296115945.23676974,4966593069.520525,4670477124.283755,15.772460751984545
ecearth6,ssp585cal,near,ssp585,fhcf_total_postcap_usd,231652821.7288704,3169176904.1515636,2937524082.4226933,12.680717897150467
ecearth6,ssp585cal,near,ssp585,fhcf_shortfall_usd,64463123.50789937,1797416165.3689613,1732953041.861062,26.882858719197877
ecearth6,ssp585cal,near,ssp585,fhcf_scaling_factor,0.9978907064975763,0.953173930711524,-0.044716775786052265,-0.044811295961458955
ecearth6,ssp585cal,near,ssp585,fhcf_recovery_private_usd,192340755.66754037,2681888539.311807,2489547783.6442666,12.94342311905768
ecearth6,ssp585cal,near,ssp585,fhcf_recovery_citizens_usd,39312066.061330035,487288364.839757,447976298.778427,11.395389346353543
ecearth6,ssp585cal,near,ssp585,catbond_payout_usd,201520093.46559817,1275354285.5695958,1073834192.1039977,5.328670573921274
ecearth6,ssp585cal,near,ssp585,catbond_unfilled_usd,0.0,0.0,0.0,
ecearth6,ssp585cal,near,ssp585,catbond_triggers,1.5367004719349333,8.4361,6.899399528065066,4.489749078672242
ecearth6,ssp585cal,near,ssp585,catbond_limit_in_force_usd,9464500000.0,9464500000.0,0.0,0.0
ecearth6,ssp585cal,near,ssp585,catbond_issue_volume_year_usd,9464500000.0,9464500000.0,0.0,0.0
ecearth6,ssp585cal,near,ssp585,year_id,5000.5,5000.5,0.0,0.0
ipsl6,ssp245_2cal,mid,ssp245,policy_severity,,,,
ipsl6,ssp245_2cal,mid,ssp245,total_damage_usd,1782140309.959675,47341379659.77397,45559239349.81429,25.564339179806314
ipsl6,ssp245_2cal,mid,ssp245,wind_total_usd,1505023504.8251002,40021820140.87576,38516796636.05066,25.59215621056146
ipsl6,ssp245_2cal,mid,ssp245,water_total_usd,277116805.1345747,7319559518.898217,7042442713.763642,25.41326467134918
ipsl6,ssp245_2cal,mid,ssp245,underinsured_wind_usd,272423646.9726611,7163329441.537237,6890905794.564576,25.294815156982718
ipsl6,ssp245_2cal,mid,ssp245,uninsured_wind_usd,625837584.1594278,16877740412.04085,16251902827.881422,25.968243581455095
ipsl6,ssp245_2cal,mid,ssp245,nfip_policyholder_shortfall_usd,0.0,0.0,0.0,
ipsl6,ssp245_2cal,mid,ssp245,wind_insured_private_usd,508331276.7564862,13546812645.362225,13038481368.605738,25.649575315924864
ipsl6,ssp245_2cal,mid,ssp245,wind_insured_citizens_usd,103717080.49587065,2433937641.935449,2330220561.4395785,22.46708594475288
ipsl6,ssp245_2cal,mid,ssp245,wind_underinsured_usd,272423646.9726611,7163329441.537237,6890905794.564576,25.294815156982718
ipsl6,ssp245_2cal,mid,ssp245,wind_uninsured_usd,625837584.1594278,16877740412.04085,16251902827.881422,25.968243581455095
ipsl6,ssp245_2cal,mid,ssp245,flood_insured_capped_usd,58061755.666188054,1318537957.0544262,1260476201.3882382,21.709233331403887
ipsl6,ssp245_2cal,mid,ssp245,flood_un_derinsured_usd,220028364.89033443,6001021561.843791,5780993196.953457,26.27385428162771
ipsl6,ssp245_2cal,mid,ssp245,wind_insured_private_pct,12.72968227433915,26.89640199033424,14.166719715995091,1.1128887124349334
ipsl6,ssp245_2cal,mid,ssp245,wind_insured_citizens_pct,1.8062031510434604,3.9454830332176827,2.1392798821742223,1.1844071254877062
ipsl6,ssp245_2cal,mid,ssp245,wind_underinsured_pct,6.493661603237167,13.898393524080026,7.404731920842859,1.1403014775441196
ipsl6,ssp245_2cal,mid,ssp245,wind_uninsured_pct,15.21849474355127,32.528366609098285,17.309871865547017,1.1374233889249759
ipsl6,ssp245_2cal,mid,ssp245,flood_insured_capped_pct,1.1124068831411853,2.3966305351936423,1.284223652052457,1.1544549674361058
ipsl6,ssp245_2cal,mid,ssp245,flood_un_derinsured_pct,5.5798423632527445,11.674724308076122,6.094881944823378,1.0923036078873012
ipsl6,ssp245_2cal,mid,ssp245,insured_private_wind_pre_usd,508331276.7564862,13546812645.362225,13038481368.605738,25.649575315924864
ipsl6,ssp245_2cal,mid,ssp245,insured_citizens_wind_pre_usd,103717080.49587065,2433937641.935449,2330220561.4395785,22.46708594475288
ipsl6,ssp245_2cal,mid,ssp245,insured_flood_pre_usd,58061755.666188054,1318537957.0544262,1260476201.3882382,21.709233331403887
ipsl6,ssp245_2cal,mid,ssp245,defaults_pre,0.4476668339187155,8.0807,7.633033166081285,17.05070062766196
ipsl6,ssp245_2cal,mid,ssp245,defaults_post,0.2836,5.0425,4.758900000000001,16.780324400564176
ipsl6,ssp245_2cal,mid,ssp245,rescued_defaults,0.1630707476166583,3.0382,2.8751292523833416,17.631177230769232
ipsl6,ssp245_2cal,mid,ssp245,group_contrib_total_usd,27100142.804980285,1513374572.0661097,1486274429.2611294,54.84378587805787
ipsl6,ssp245_2cal,mid,ssp245,group_supported_companies,0.163371801304566,3.0735,2.910128198695434,17.812916154791154
ipsl6,ssp245_2cal,mid,ssp245,defaulted_premium_base_pct,0.6756197663125554,10.178379230385609,9.502759464073053,14.065247847821084
ipsl6,ssp245_2cal,mid,ssp245,largest_entity_deficit_usd,20192069.698272046,858013359.3007424,837821289.6024704,41.492591008348576
ipsl6,ssp245_2cal,mid,ssp245,diag_group_shortfall_total_usd,110483.02001001853,19315504.14375091,19205021.123740893,173.82780740424542
ipsl6,ssp245_2cal,mid,ssp245,diag_groups_with_shortfall,0.006522829904666332,0.1885,0.18197717009533368,27.898500000000002
ipsl6,ssp245_2cal,mid,ssp245,diag_groups_fully_funded_share,0.9998769277376478,0.9964433962264151,-0.0034335315112327125,-0.0034339541357370114
ipsl6,ssp245_2cal,mid,ssp245,figa_residual_deficit_usd,61749126.36181975,3468089756.565545,3406340630.2037253,55.16419147769365
ipsl6,ssp245_2cal,mid,ssp245,figa_collected_usd,7394342.453384066,102515703.75857387,95121361.3051898,12.864073026758035
ipsl6,ssp245_2cal,mid,ssp245,citizens_residual_deficit_usd,50796884.884742945,1715530614.3044832,1664733729.4197402,32.77235864358584
ipsl6,ssp245_2cal,mid,ssp245,citizens_tier1_usd,18135128.76359098,207608280.82317954,189473152.05958855,10.447852592035884
ipsl6,ssp245_2cal,mid,ssp245,citizens_tier2_usd,8188027.251058928,106733545.53785923,98545518.28680031,12.035318797217704
ipsl6,ssp245_2cal,mid,ssp245,citizens_tier1_capacity_usd,539937478.6499999,539937478.65,1.1920928955078125e-07,2.2078350598821e-16
ipsl6,ssp245_2cal,mid,ssp245,citizens_tier2_capacity_usd,359958319.09999996,359958319.09999996,0.0,0.0
ipsl6,ssp245_2cal,mid,ssp245,nfip_borrowed_usd,14866622.283040473,655995106.728273,641128484.4452325,43.12536312815442
ipsl6,ssp245_2cal,mid,ssp245,nfip_claims_paid_usd,58061755.666188054,1318537957.0544262,1260476201.3882382,21.709233331403887
ipsl6,ssp245_2cal,mid,ssp245,nfip_pool_used_usd,43142917.44938878,662542850.3261532,619399932.8767644,14.356932017946775
ipsl6,ssp245_2cal,mid,ssp245,nfip_fl_premium_base_usd,1395853723.0,1395853723.0,0.0,0.0
ipsl6,ssp245_2cal,mid,ssp245,nfip_fl_premium_depletion_usd,30639928.3266539,386536065.53435403,355896137.20770013,11.615436348723552
ipsl6,ssp245_2cal,mid,ssp245,underinsured_flood_usd,0.0,0.0,0.0,
ipsl6,ssp245_2cal,mid,ssp245,fhcf_total_precap_usd,89361095.39670403,3399734596.434724,3310373501.0380197,37.04490736536023
ipsl6,ssp245_2cal,mid,ssp245,fhcf_total_postcap_usd,87657945.6544832,2227044121.2841454,2139386175.629662,24.40607248614256
ipsl6,ssp245_2cal,mid,ssp245,fhcf_shortfall_usd,1703149.7422208227,1172690475.1505785,1170987325.4083576,687.5422027668855
ipsl6,ssp245_2cal,mid,ssp245,fhcf_scaling_factor,0.9999191497016975,0.9700385389686189,-0.029880610733078572,-0.0298830267847083
ipsl6,ssp245_2cal,mid,ssp245,fhcf_recovery_private_usd,73589285.79506704,1906916919.2033582,1833327633.408291,24.91296951180882
ipsl6,ssp245_2cal,mid,ssp245,fhcf_recovery_citizens_usd,14068659.859416153,320127202.0807872,306058542.22137105,21.754633723447803
ipsl6,ssp245_2cal,mid,ssp245,catbond_payout_usd,122705694.19064938,982806001.4252183,860100307.234569,7.009457164214567
ipsl6,ssp245_2cal,mid,ssp245,catbond_unfilled_usd,0.0,0.0,0.0,
ipsl6,ssp245_2cal,mid,ssp245,catbond_triggers,0.9900652282990466,6.6763,5.686234771700954,5.743293077234949
ipsl6,ssp245_2cal,mid,ssp245,catbond_limit_in_force_usd,9464500000.0,9464500000.0,0.0,0.0
ipsl6,ssp245_2cal,mid,ssp245,catbond_issue_volume_year_usd,9464500000.0,9464500000.0,0.0,0.0
ipsl6,ssp245_2cal,mid,ssp245,year_id,5000.5,5000.5,0.0,0.0
ipsl6,ssp245cal,near,ssp245,policy_severity,,,,
ipsl6,ssp245cal,near,ssp245,total_damage_usd,1782140309.959675,30910330181.537575,29128189871.5779,16.344498639524623
ipsl6,ssp245cal,near,ssp245,wind_total_usd,1505023504.8251002,25958052007.220856,24453028502.395756,16.247605717784094
ipsl6,ssp245cal,near,ssp245,water_total_usd,277116805.1345747,4952278174.316722,4675161369.182147,16.870724844391066
ipsl6,ssp245cal,near,ssp245,underinsured_wind_usd,272423646.9726611,4644340659.857184,4371917012.884523,16.048228784350957
ipsl6,ssp245cal,near,ssp245,uninsured_wind_usd,625837584.1594278,10791426368.784475,10165588784.625048,16.243174014994015
ipsl6,ssp245cal,near,ssp245,nfip_policyholder_shortfall_usd,0.0,0.0,0.0,
ipsl6,ssp245cal,near,ssp245,wind_insured_private_usd,508331276.7564862,8880955748.131166,8372624471.3746805,16.470803301339156
ipsl6,ssp245cal,near,ssp245,wind_insured_citizens_usd,103717080.49587065,1641329230.4480329,1537612149.9521623,14.825062011009654
ipsl6,ssp245cal,near,ssp245,wind_underinsured_usd,272423646.9726611,4644340659.857184,4371917012.884523,16.048228784350957
ipsl6,ssp245cal,near,ssp245,wind_uninsured_usd,625837584.1594278,10791426368.784475,10165588784.625048,16.243174014994015
ipsl6,ssp245cal,near,ssp245,flood_insured_capped_usd,58061755.666188054,943142746.7049915,885080991.0388035,15.243786221818048
ipsl6,ssp245cal,near,ssp245,flood_un_derinsured_usd,220028364.89033443,4009135427.6117306,3789107062.721396,17.220993596029977
ipsl6,ssp245cal,near,ssp245,wind_insured_private_pct,12.72968227433915,26.10389146640393,13.37420919206478,1.050631814984486
ipsl6,ssp245cal,near,ssp245,wind_insured_citizens_pct,1.8062031510434604,3.5598961285083774,1.753692977464917,0.9709278695764606
ipsl6,ssp245cal,near,ssp245,wind_underinsured_pct,6.493661603237167,13.222748566430987,6.7290869631938195,1.0362546394224315
ipsl6,ssp245cal,near,ssp245,wind_uninsured_pct,15.21849474355127,31.071558144770712,15.853063401219442,1.0416972025395
ipsl6,ssp245cal,near,ssp245,flood_insured_capped_pct,1.1124068831411853,2.1692005816972184,1.0567936985560331,0.9500064361089594
ipsl6,ssp245cal,near,ssp245,flood_un_derinsured_pct,5.5798423632527445,11.30270511218877,5.722862748936025,1.0256316175928504
ipsl6,ssp245cal,near,ssp245,insured_private_wind_pre_usd,508331276.7564862,8880955748.131166,8372624471.3746805,16.470803301339156
ipsl6,ssp245cal,near,ssp245,insured_citizens_wind_pre_usd,103717080.49587065,1641329230.4480329,1537612149.9521623,14.825062011009654
ipsl6,ssp245cal,near,ssp245,insured_flood_pre_usd,58061755.666188054,943142746.7049915,885080991.0388035,15.243786221818048
ipsl6,ssp245cal,near,ssp245,defaults_pre,0.4476668339187155,5.4231,4.9754331660812845,11.114142905178213
ipsl6,ssp245cal,near,ssp245,defaults_post,0.2836,3.3897,3.1061,10.952397743300423
ipsl6,ssp245cal,near,ssp245,rescued_defaults,0.1630707476166583,2.0334,1.8703292523833417,11.469434461538462
ipsl6,ssp245cal,near,ssp245,group_contrib_total_usd,27100142.804980285,960695131.2268296,933594988.4218494,34.449818037500506
ipsl6,ssp245cal,near,ssp245,group_supported_companies,0.163371801304566,2.0604,1.897028198695434,11.611723587223587
ipsl6,ssp245cal,near,ssp245,defaulted_premium_base_pct,0.6756197663125554,7.008902418477778,6.333282652165222,9.374033987684305
ipsl6,ssp245cal,near,ssp245,largest_entity_deficit_usd,20192069.698272046,544321566.414823,524129496.716551,25.95719530234208
ipsl6,ssp245cal,near,ssp245,diag_group_shortfall_total_usd,110483.02001001853,11276077.399195526,11165594.379185507,101.06163262167361
ipsl6,ssp245cal,near,ssp245,diag_groups_with_shortfall,0.006522829904666332,0.1181,0.11157717009533366,17.10563846153846
ipsl6,ssp245cal,near,ssp245,diag_groups_fully_funded_share,0.9998769277376478,0.9977716981132077,-0.0021052296244401525,-0.002105488751704182
ipsl6,ssp245cal,near,ssp245,figa_residual_deficit_usd,61749126.36181975,2173428518.7692437,2111679392.407424,34.197720952908924
ipsl6,ssp245cal,near,ssp245,figa_collected_usd,7394342.453384066,72411913.37734494,65017570.92396087,8.792880683285798
ipsl6,ssp245cal,near,ssp245,citizens_residual_deficit_usd,50796884.884742945,1130291804.517559,1079494919.632816,21.251203141337648
ipsl6,ssp245cal,near,ssp245,citizens_tier1_usd,18135128.76359098,150248181.9312615,132113053.16767053,7.284925014312968
ipsl6,ssp245cal,near,ssp245,citizens_tier2_usd,8188027.251058928,72844940.33690603,64656913.0858471,7.896519039733931
ipsl6,ssp245cal,near,ssp245,citizens_tier1_capacity_usd,539937478.6499999,539937478.65,1.1920928955078125e-07,2.2078350598821e-16
ipsl6,ssp245cal,near,ssp245,citizens_tier2_capacity_usd,359958319.09999996,359958319.09999996,0.0,0.0
ipsl6,ssp245cal,near,ssp245,nfip_borrowed_usd,14866622.283040473,492906015.45371044,478039393.17067,32.155212130196325
ipsl6,ssp245cal,near,ssp245,nfip_claims_paid_usd,58061755.666188054,943142746.7049915,885080991.0388035,15.243786221818048
ipsl6,ssp245cal,near,ssp245,nfip_pool_used_usd,43142917.44938878,450236731.2512811,407093813.8018923,9.435936136666152
ipsl6,ssp245cal,near,ssp245,nfip_fl_premium_base_usd,1395853723.0,1395853723.0,0.0,0.0
ipsl6,ssp245cal,near,ssp245,nfip_fl_premium_depletion_usd,30639928.3266539,264097446.68257558,233457518.3559217,7.619388526860073
ipsl6,ssp245cal,near,ssp245,underinsured_flood_usd,0.0,0.0,0.0,
ipsl6,ssp245cal,near,ssp245,fhcf_total_precap_usd,89361095.39670403,2171331358.5496244,2081970263.1529205,23.298396846081086
ipsl6,ssp245cal,near,ssp245,fhcf_total_postcap_usd,87657945.6544832,1487517558.697418,1399859613.042935,15.969569017287826
ipsl6,ssp245cal,near,ssp245,fhcf_shortfall_usd,1703149.7422208227,683813799.8522059,682110650.109985,400.49951757063155
ipsl6,ssp245cal,near,ssp245,fhcf_scaling_factor,0.9999191497016975,0.981306774094347,-0.018612375607350518,-0.01861388054514516
ipsl6,ssp245cal,near,ssp245,fhcf_recovery_private_usd,73589285.79506704,1265669643.121016,1192080357.325949,16.19910214437573
ipsl6,ssp245cal,near,ssp245,fhcf_recovery_citizens_usd,14068659.859416153,221847915.576402,207779255.71698585,14.768944433461387
ipsl6,ssp245cal,near,ssp245,catbond_payout_usd,122705694.19064938,757268059.4308356,634562365.2401862,5.171417426270852
ipsl6,ssp245cal,near,ssp245,catbond_unfilled_usd,0.0,0.0,0.0,
ipsl6,ssp245cal,near,ssp245,catbond_triggers,0.9900652282990466,5.2978,4.307734771700953,4.350960571660247
ipsl6,ssp245cal,near,ssp245,catbond_limit_in_force_usd,9464500000.0,9464500000.0,0.0,0.0
ipsl6,ssp245cal,near,ssp245,catbond_issue_volume_year_usd,9464500000.0,9464500000.0,0.0,0.0
ipsl6,ssp245cal,near,ssp245,year_id,5000.5,5000.5,0.0,0.0
ipsl6,ssp585_2cal,mid,ssp585,policy_severity,,,,
ipsl6,ssp585_2cal,mid,ssp585,total_damage_usd,1782140309.959675,74189363701.9058,72407223391.94614,40.62936177768434
ipsl6,ssp585_2cal,mid,ssp585,wind_total_usd,1505023504.8251002,62691617750.17745,61186594245.35235,40.654909407851996
ipsl6,ssp585_2cal,mid,ssp585,water_total_usd,277116805.1345747,11497745951.728365,11220629146.59379,40.490612401311346
ipsl6,ssp585_2cal,mid,ssp585,underinsured_wind_usd,272423646.9726611,11277047214.10823,11004623567.135569,40.395258228959584
ipsl6,ssp585_2cal,mid,ssp585,uninsured_wind_usd,625837584.1594278,26435345229.91111,25809507645.751682,41.239945153528666
ipsl6,ssp585_2cal,mid,ssp585,nfip_policyholder_shortfall_usd,0.0,0.0,0.0,
ipsl6,ssp585_2cal,mid,ssp585,wind_insured_private_usd,508331276.7564862,21232825392.793293,20724494116.036808,40.76966156454856
ipsl6,ssp585_2cal,mid,ssp585,wind_insured_citizens_usd,103717080.49587065,3746399913.364821,3642682832.8689504,35.12133985504903
ipsl6,ssp585_2cal,mid,ssp585,wind_underinsured_usd,272423646.9726611,11277047214.10823,11004623567.135569,40.395258228959584
ipsl6,ssp585_2cal,mid,ssp585,wind_uninsured_usd,625837584.1594278,26435345229.91111,25809507645.751682,41.239945153528666
ipsl6,ssp585_2cal,mid,ssp585,flood_insured_capped_usd,58061755.666188054,2162401171.770114,2104339416.103926,36.24312410052348
ipsl6,ssp585_2cal,mid,ssp585,flood_un_derinsured_usd,220028364.89033443,9335344779.95825,9115316415.067915,41.42791507636359
ipsl6,ssp585_2cal,mid,ssp585,wind_insured_private_pct,12.72968227433915,27.868647293965168,15.138965019626019,1.1892649551940169
ipsl6,ssp585_2cal,mid,ssp585,wind_insured_citizens_pct,1.8062031510434604,3.7590845983734353,1.952881447329975,1.0812080834881597
ipsl6,ssp585_2cal,mid,ssp585,wind_underinsured_pct,6.493661603237167,14.348322006307438,7.8546604030702705,1.2095888087476916
ipsl6,ssp585_2cal,mid,ssp585,wind_uninsured_pct,15.21849474355127,33.561927622659496,18.343432879108228,1.2053381880544478
ipsl6,ssp585_2cal,mid,ssp585,flood_insured_capped_pct,1.1124068831411853,2.3599780847507748,1.2475712016095895,1.1215061867351366
ipsl6,ssp585_2cal,mid,ssp585,flood_un_derinsured_pct,5.5798423632527445,12.142040393943692,6.562198030690947,1.1760543763579627
ipsl6,ssp585_2cal,mid,ssp585,insured_private_wind_pre_usd,508331276.7564862,21232825392.793293,20724494116.036808,40.76966156454856
ipsl6,ssp585_2cal,mid,ssp585,insured_citizens_wind_pre_usd,103717080.49587065,3746399913.364821,3642682832.8689504,35.12133985504903
ipsl6,ssp585_2cal,mid,ssp585,insured_flood_pre_usd,58061755.666188054,2162401171.770114,2104339416.103926,36.24312410052348
ipsl6,ssp585_2cal,mid,ssp585,defaults_pre,0.4476668339187155,11.0374,10.589733166081285,23.655389150414706
ipsl6,ssp585_2cal,mid,ssp585,defaults_post,0.2836,6.8581,6.5745000000000005,23.182299012693935
ipsl6,ssp585_2cal,mid,ssp585,rescued_defaults,0.1630707476166583,4.1793,4.016229252383341,24.628753538461535
ipsl6,ssp585_2cal,mid,ssp585,group_contrib_total_usd,27100142.804980285,2642209301.925288,2615109159.120308,96.49798445489078
ipsl6,ssp585_2cal,mid,ssp585,group_supported_companies,0.163371801304566,4.2586,4.095228198695434,25.066921990171988
ipsl6,ssp585_2cal,mid,ssp585,defaulted_premium_base_pct,0.6756197663125554,13.404428390248288,12.728808623935732,18.84019571157296
ipsl6,ssp585_2cal,mid,ssp585,largest_entity_deficit_usd,20192069.698272046,1447697639.5386355,1427505569.8403635,70.69634718834808
ipsl6,ssp585_2cal,mid,ssp585,diag_group_shortfall_total_usd,110483.02001001853,46558298.50277699,46447815.48276697,420.40682340648465
ipsl6,ssp585_2cal,mid,ssp585,diag_groups_with_shortfall,0.006522829904666332,0.2679,0.2613771700953337,40.07113076923077
ipsl6,ssp585_2cal,mid,ssp585,diag_groups_fully_funded_share,0.9998769277376478,0.9949452830188679,-0.004931644718779937,-0.004932251742160335
ipsl6,ssp585_2cal,mid,ssp585,figa_residual_deficit_usd,61749126.36181975,6027780155.318931,5966031028.95711,96.61725404824482
ipsl6,ssp585_2cal,mid,ssp585,figa_collected_usd,7394342.453384066,133936098.55621369,126541756.10282962,17.113321015436203
ipsl6,ssp585_2cal,mid,ssp585,citizens_residual_deficit_usd,50796884.884742945,2834673752.8344274,2783876867.9496846,54.80408639754666
ipsl6,ssp585_2cal,mid,ssp585,citizens_tier1_usd,18135128.76359098,256383410.0255874,238248281.26199642,13.137391212811014
ipsl6,ssp585_2cal,mid,ssp585,citizens_tier2_usd,8188027.251058928,132422291.35689026,124234264.10583134,15.172673502004354
ipsl6,ssp585_2cal,mid,ssp585,citizens_tier1_capacity_usd,539937478.6499999,539937478.65,1.1920928955078125e-07,2.2078350598821e-16
ipsl6,ssp585_2cal,mid,ssp585,citizens_tier2_capacity_usd,359958319.09999996,359958319.09999996,0.0,0.0
ipsl6,ssp585_2cal,mid,ssp585,nfip_borrowed_usd,14866622.283040473,1319029657.3994145,1304163035.116374,87.72423286788792
ipsl6,ssp585_2cal,mid,ssp585,nfip_claims_paid_usd,58061755.666188054,2162401171.770114,2104339416.103926,36.24312410052348
ipsl6,ssp585_2cal,mid,ssp585,nfip_pool_used_usd,43142917.44938878,843371514.3706996,800228596.9213109,18.54831903429025
ipsl6,ssp585_2cal,mid,ssp585,nfip_fl_premium_base_usd,1395853723.0,1395853723.0,0.0,0.0
ipsl6,ssp585_2cal,mid,ssp585,nfip_fl_premium_depletion_usd,30639928.3266539,478757279.2744939,448117350.94784,14.625274125005683
ipsl6,ssp585_2cal,mid,ssp585,underinsured_flood_usd,0.0,0.0,0.0,
ipsl6,ssp585_2cal,mid,ssp585,fhcf_total_precap_usd,89361095.39670403,5214263933.901504,5124902838.5048,57.350492580172926
ipsl6,ssp585_2cal,mid,ssp585,fhcf_total_postcap_usd,87657945.6544832,3073450101.5177546,2985792155.863271,34.06185410313189
ipsl6,ssp585_2cal,mid,ssp585,fhcf_shortfall_usd,1703149.7422208227,2140813832.3837485,2139110682.6415277,1255.973347271411
ipsl6,ssp585_2cal,mid,ssp585,fhcf_scaling_factor,0.9999191497016975,0.9485536799427388,-0.051365469758958726,-0.05136962300830263
ipsl6,ssp585_2cal,mid,ssp585,fhcf_recovery_private_usd,73589285.79506704,2643333171.183634,2569743885.388567,34.92008187910456
ipsl6,ssp585_2cal,mid,ssp585,fhcf_recovery_citizens_usd,14068659.859416153,430116930.334121,416048270.47470486,29.57270092760426
ipsl6,ssp585_2cal,mid,ssp585,catbond_payout_usd,122705694.19064938,1202060964.9651368,1079355270.7744875,8.796293260013506
ipsl6,ssp585_2cal,mid,ssp585,catbond_unfilled_usd,0.0,0.0,0.0,
ipsl6,ssp585_2cal,mid,ssp585,catbond_triggers,0.9900652282990466,7.9222,6.932134771700953,7.001695013176566
ipsl6,ssp585_2cal,mid,ssp585,catbond_limit_in_force_usd,9464500000.0,9464500000.0,0.0,0.0
ipsl6,ssp585_2cal,mid,ssp585,catbond_issue_volume_year_usd,9464500000.0,9464500000.0,0.0,0.0
ipsl6,ssp585_2cal,mid,ssp585,year_id,5000.5,5000.5,0.0,0.0
ipsl6,ssp585cal,near,ssp585,policy_severity,,,,
ipsl6,ssp585cal,near,ssp585,total_damage_usd,1782140309.959675,36548888412.56193,34766748102.60225,19.50842361193711
ipsl6,ssp585cal,near,ssp585,wind_total_usd,1505023504.8251002,31044497937.94586,29539474433.12076,19.627251227915917
ipsl6,ssp585cal,near,ssp585,water_total_usd,277116805.1345747,5504390474.616062,5227273669.481487,18.863069913580286
ipsl6,ssp585cal,near,ssp585,underinsured_wind_usd,272423646.9726611,5592400592.904933,5319976945.932272,19.528322908275857
ipsl6,ssp585cal,near,ssp585,uninsured_wind_usd,625837584.1594278,13079355513.122463,12453517928.963036,19.898961398570446
ipsl6,ssp585cal,near,ssp585,nfip_policyholder_shortfall_usd,0.0,0.0,0.0,
ipsl6,ssp585cal,near,ssp585,wind_insured_private_usd,508331276.7564862,10403577872.412727,9895246595.65624,19.466137631339404
ipsl6,ssp585cal,near,ssp585,wind_insured_citizens_usd,103717080.49587065,1969163959.5057359,1865446879.0098653,17.98591774943121
ipsl6,ssp585cal,near,ssp585,wind_underinsured_usd,272423646.9726611,5592400592.904933,5319976945.932272,19.528322908275857
ipsl6,ssp585cal,near,ssp585,wind_uninsured_usd,625837584.1594278,13079355513.122463,12453517928.963036,19.898961398570446
ipsl6,ssp585cal,near,ssp585,flood_insured_capped_usd,58061755.666188054,1065541161.2599441,1007479405.5937561,17.351859137467596
ipsl6,ssp585cal,near,ssp585,flood_un_derinsured_usd,220028364.89033443,4438849313.356117,4218820948.4657826,19.173986729249698
ipsl6,ssp585cal,near,ssp585,wind_insured_private_pct,12.72968227433915,26.52013326695257,13.79045099261342,1.0833303373496288
ipsl6,ssp585cal,near,ssp585,wind_insured_citizens_pct,1.8062031510434604,3.602104772071477,1.7959016210280168,0.9942965828569769
ipsl6,ssp585cal,near,ssp585,wind_underinsured_pct,6.493661603237167,13.553611325220135,7.059949721982968,1.0872062871991204
ipsl6,ssp585cal,near,ssp585,wind_uninsured_pct,15.21849474355127,31.607402412715544,16.388907669164276,1.0769072727188713
ipsl6,ssp585cal,near,ssp585,flood_insured_capped_pct,1.1124068831411853,2.3524681125336624,1.240061229392477,1.1147550848398429
ipsl6,ssp585cal,near,ssp585,flood_un_derinsured_pct,5.5798423632527445,11.604280110506618,6.024437747253874,1.079678843067164
ipsl6,ssp585cal,near,ssp585,insured_private_wind_pre_usd,508331276.7564862,10403577872.412727,9895246595.65624,19.466137631339404
ipsl6,ssp585cal,near,ssp585,insured_citizens_wind_pre_usd,103717080.49587065,1969163959.5057359,1865446879.0098653,17.98591774943121
ipsl6,ssp585cal,near,ssp585,insured_flood_pre_usd,58061755.666188054,1065541161.2599441,1007479405.5937561,17.351859137467596
ipsl6,ssp585cal,near,ssp585,defaults_pre,0.4476668339187155,6.5229,6.075233166081285,13.57088063214526
ipsl6,ssp585cal,near,ssp585,defaults_post,0.2836,4.1013,3.8177000000000003,13.461565585331453
ipsl6,ssp585cal,near,ssp585,rescued_defaults,0.1630707476166583,2.4216,2.258529252383342,13.84999630769231
ipsl6,ssp585cal,near,ssp585,group_contrib_total_usd,27100142.804980285,1107839669.592223,1080739526.7872427,39.879477188165644
ipsl6,ssp585cal,near,ssp585,group_supported_companies,0.163371801304566,2.4445,2.281128198695434,13.962802518427518
ipsl6,ssp585cal,near,ssp585,defaulted_premium_base_pct,0.6756197663125554,8.405509345764687,7.729889579452131,11.441183288110205
ipsl6,ssp585cal,near,ssp585,largest_entity_deficit_usd,20192069.698272046,642782634.3010869,622590564.6028149,30.83341994684644
ipsl6,ssp585cal,near,ssp585,diag_group_shortfall_total_usd,110483.02001001853,12528844.091054635,12418361.071044616,112.40063015944466
ipsl6,ssp585cal,near,ssp585,diag_groups_with_shortfall,0.006522829904666332,0.1438,0.1372771700953337,21.045646153846157
ipsl6,ssp585cal,near,ssp585,diag_groups_fully_funded_share,0.9998769277376478,0.9972867924528303,-0.002590135284817552,-0.0025904540978638957
