pathway_abs,time_category,metric,era5_baseline_abs,delta_median_abs,delta_p10_abs,delta_p90_abs,scaled_median_abs,scaled_p10_abs,scaled_p90_abs,n_models_abs,pathway_rel,era5_baseline_rel,delta_median_rel,delta_p10_rel,delta_p90_rel,scaled_median_rel,scaled_p10_rel,scaled_p90_rel,n_models_rel,diff_median,diff_median_pct
ssp585,mid,fhcf_shortfall_usd,345602104.79177666,2139110682.6415277,440380667.328525,4722620048.865656,2484712787.4333043,785982772.1203017,5068222153.657433,5,ssp585,345602104.79177666,18.365246146269712,8.947354408392014,791.9130125136289,6692669827.961654,3437826620.6500382,274032406041.4985,5,-4207957040.5283494,-62.87411673810214
ssp585,mid,fhcf_total_postcap_usd,965536172.7988871,2985792155.863271,612676264.6158487,5263261518.289198,3951328328.6621585,1578212437.4147358,6228797691.088085,5,ssp245,965536172.7988871,6.7426222695918465,2.606770524987084,18.95723698089722,7475781873.609145,3482467408.859862,19269434214.17592,5,-3524453544.9469867,-47.14494891014599
ssp585,mid,fhcf_total_postcap_usd,965536172.7988871,2985792155.863271,612676264.6158487,5263261518.289198,3951328328.6621585,1578212437.4147358,6228797691.088085,5,ssp585,965536172.7988871,8.926798364462597,2.8710617167285326,31.673612670001837,9584682900.969467,3737650114.638357,31547554928.906803,5,-5633354572.307308,-58.774553425627765
ssp585,mid,fhcf_total_precap_usd,1311138277.5906637,5124902838.5048,1053056931.9443736,9985881567.154854,6436041116.095464,2364195209.535037,11297019844.745518,5,ssp245,1311138277.5906637,8.724834465681557,3.6015083018918985,27.537590040544984,12750602711.188038,6033213669.261684,37416726652.348625,5,-6314561595.092574,-49.52363224015953
ssp585,mid,fhcf_total_precap_usd,1311138277.5906637,5124902838.5048,1053056931.9443736,9985881567.154854,6436041116.095464,2364195209.535037,11297019844.745518,5,ssp585,1311138277.5906637,11.443467550104813,3.902844222442382,51.54471329794295,16315106610.89974,6428306729.108441,68893384889.96016,5,-9879065494.804276,-60.55164535795497
ssp585,mid,figa_collected_usd,48326314.97494906,125559940.54325187,29313516.630511917,170249555.8966349,173886255.51820093,77639831.60546097,218575870.87158397,5,ssp245,48326314.97494906,4.322244519345491,1.2895825482638945,10.55460695628044,257204465.01558656,110647087.38854748,558391575.180946,5,-83318209.49738562,-32.39376481754955
ssp585,mid,figa_collected_usd,48326314.97494906,125559940.54325187,29313516.630511917,170249555.8966349,173886255.51820093,77639831.60546097,218575870.87158397,5,ssp585,48326314.97494906,5.430633576425862,1.8451927911785964,15.47756687937289,310768823.7028394,137497682.99095133,796300087.0333627,5,-136882568.18463844,-44.04642864547027
ssp585,mid,figa_residual_deficit_usd,1292311924.0864177,5966031028.95711,1207308270.0812855,12991732628.046381,7258342953.043528,2499620194.167703,14284044552.1328,5,ssp245,1292311924.0864177,11.210721846894584,4.494783574731379,40.84072443236976,15780061444.444395,7100974333.899552,54071267096.36535,5,-8521718491.400867,-54.003075472187504
ssp585,mid,figa_residual_deficit_usd,1292311924.0864177,5966031028.95711,1207308270.0812855,12991732628.046381,7258342953.043528,2499620194.167703,14284044552.1328,5,ssp585,1292311924.0864177,17.00985534985248,4.779847154787069,86.45585676183416,23274350819.68592,7469365397.528283,113020246524.51204,5,-16016007866.642393,-68.81398321578845
ssp585,mid,flood_insured_capped_pct,2.1724964393234587,0.6028553210244407,-0.03053820356837378,1.2858863941472702,2.7753517603478994,2.141958235755085,3.458382833470729,5,ssp245,2.1724964393234587,0.40983678863918716,0.15331361111002925,1.0812954707752012,3.0628654033458536,2.5055697135598187,4.521606999439165,5,-0.2875136429979541,-9.387080564620181
ssp585,mid,flood_insured_capped_pct,2.1724964393234587,0.6028553210244407,-0.03053820356837378,1.2858863941472702,2.7753517603478994,2.141958235755085,3.458382833470729,5,ssp585,2.1724964393234587,0.3316601319223508,-0.04331755362129691,1.0916056502112885,2.893026894990314,2.0783892083209885,4.544005827552852,5,-0.11767513464241475,-4.067543749634195
ssp585,mid,flood_insured_capped_usd,644954483.8175347,2104339416.103926,399711334.41845727,4319421780.396957,2749293899.9214606,1044665818.235992,4964376264.214492,5,ssp245,644954483.8175347,7.297058430094994,2.237408538261402,17.006835906257734,5351225036.985842,2087981152.700862,11613589557.107506,5,-2601931137.064381,-48.62309319979483
ssp585,mid,flood_insured_capped_usd,644954483.8175347,2104339416.103926,399711334.41845727,4319421780.396957,2749293899.9214606,1044665818.235992,4964376264.214492,5,ssp585,644954483.8175347,11.108394601451254,2.751255042147335,34.70358298215489,7809363390.038017,2419388759.3760586,23027185932.692223,5,-5060069490.116556,-64.79490372507716
ssp585,mid,flood_un_derinsured_pct,8.766038047287509,4.044515297209485,0.7442500579540754,6.641801430127415,12.810553344496995,9.510288105241585,15.407839477414925,5,ssp245,8.766038047287509,0.46928957389904774,0.2123799689574224,1.1174282736213998,12.879848307281904,10.627768935650014,18.561456808967495,5,-0.06929496278490888,-0.5380107058072373
ssp585,mid,flood_un_derinsured_pct,8.766038047287509,4.044515297209485,0.7442500579540754,6.641801430127415,12.810553344496995,9.510288105241585,15.407839477414925,5,ssp585,8.766038047287509,0.5092233376814591,0.10147683184731454,1.1717210904856614,13.229909199969915,9.655587816179265,19.03738970729403,5,-0.4193558554729204,-3.1697561119608744
ssp585,mid,flood_un_derinsured_usd,2394397814.7612963,9115316415.067915,1944116730.550457,17678167267.46098,11509714229.829212,4338514545.311753,20072565082.222275,5,ssp245,2394397814.7612963,8.699199923608395,2.6915670475332427,20.70815067810656,23223743102.020874,8839080071.658407,51977948546.1673,5,-11714028872.191662,-50.439883100379
ssp585,mid,flood_un_derinsured_usd,2394397814.7612963,9115316415.067915,1944116730.550457,17678167267.46098,11509714229.829212,4338514545.311753,20072565082.222275,5,ssp585,2394397814.7612963,12.853509926755866,3.29576776814435,40.383456887306785,33170813895.39817,10285776956.766842,99088458738.23569,5,-21661099665.56896,-65.30168278015641
ssp585,mid,group_contrib_total_usd,572184876.4533527,2615109159.120308,536617270.67841434,5686706063.3099575,3187294035.573661,1108802147.131767,6258890939.76331,5,ssp245,572184876.4533527,11.077283766131671,4.552993992375598,40.23834275578543,6910439119.616133,3177339181.4736414,23595956054.8601,5,-3723145084.042472,-53.877112866443845
ssp585,mid,group_contrib_total_usd,572184876.4533527,2615109159.120308,536617270.67841434,5686706063.3099575,3187294035.573661,1108802147.131767,6258890939.76331,5,ssp585,572184876.4533527,16.81570001027014,4.900030417076246,84.87353967862387,10193874109.306416,3375908175.2657948,49135540691.62548,5,-7006580073.732755,-68.73324114662309
ssp585,mid,group_supported_companies,1.3025,4.095228198695434,0.8991599147216945,6.719575702379757,5.397728198695434,2.2016599147216946,8.022075702379757,5,ssp245,1.3025,5.938585496866607,1.7539858877022318,14.5508506360013,9.037507609668756,3.587066618732157,20.254982953391693,5,-3.639779410973322,-40.274150442532545
ssp585,mid,group_supported_companies,1.3025,4.095228198695434,0.8991599147216945,6.719575702379757,5.397728198695434,2.2016599147216946,8.022075702379757,5,ssp585,1.3025,7.985138764547896,2.3459086681989354,24.405608752834258,11.703143240823636,4.358046040329113,33.09080540056662,5,-6.305415042128201,-53.87796177810811
ssp585,mid,insured_citizens_wind_pre_usd,1077922754.0709696,3642682832.8689504,731608101.1920676,7570406155.785342,4720605586.93992,1809530855.2630372,8648328909.856312,5,ssp245,1077922754.0709696,6.841258781131645,2.3587359315131797,17.832084092216746,8452271260.740598,3620457885.49381,20299531949.57837,5,-3731665673.8006773,-44.149856987359684
ssp585,mid,insured_citizens_wind_pre_usd,1077922754.0709696,3642682832.8689504,731608101.1920676,7570406155.785342,4720605586.93992,1809530855.2630372,8648328909.856312,5,ssp585,1077922754.0709696,9.717026176745312,2.8199829276694297,35.72985292372428,11552126371.887981,4117646517.897517,39591944220.16253,5,-6831520784.948061,-59.136478991196974
ssp585,mid,insured_flood_pre_usd,644954483.8175347,2104339416.103926,399711334.41845727,4321759723.460804,2749293899.9214606,1044665818.235992,4966714207.278338,5,ssp245,644954483.8175347,7.297058430094994,2.237408538261402,17.00701289621197,5351225036.985842,2087981152.700862,11613703707.572083,5,-2601931137.064381,-48.62309319979483
ssp585,mid,insured_flood_pre_usd,644954483.8175347,2104339416.103926,399711334.41845727,4321759723.460804,2749293899.9214606,1044665818.235992,4966714207.278338,5,ssp585,644954483.8175347,11.108394601451254,2.751255042147335,34.71276513324636,7809363390.038017,2419388759.3760586,23033108002.209755,5,-5060069490.116556,-64.79490372507716
ssp585,mid,insured_private_wind_pre_usd,5491050988.223578,20724494116.036808,4352250462.948125,40496667601.126976,26215545104.260387,9843301451.171703,45987718589.350555,5,ssp245,5491050988.223578,7.835784409666416,2.4989751193527012,20.44842371427992,48517742714.42927,19213050786.891365,117774388232.13478,5,-22302197610.16888,-45.967096493827945
ssp585,mid,insured_private_wind_pre_usd,5491050988.223578,20724494116.036808,4352250462.948125,40496667601.126976,26215545104.260387,9843301451.171703,45987718589.350555,5,ssp585,5491050988.223578,11.292062279508134,3.0786845376125958,40.2896172829913,67496340727.198906,22396264760.90987,226723393785.14273,5,-41280795622.93852,-61.160049831121675
ssp585,mid,largest_entity_deficit_usd,328194908.3869914,1427505569.8403635,296694099.8831833,2997438523.4664874,1755700478.227355,624889008.2701747,3325633431.853479,5,ssp245,328194908.3869914,9.954063960974008,3.67465904740861,31.825397710916327,3595068018.1371083,1534199297.8046894,10773128394.50074,5,-1839367539.9097533,-51.16363669978284
ssp585,mid,largest_entity_deficit_usd,328194908.3869914,1427505569.8403635,296694099.8831833,2997438523.4664874,1755700478.227355,624889008.2701747,3325633431.853479,5,ssp585,328194908.3869914,14.792800617659186,4.203851622558877,66.61465754793774,5183116751.886678,1707877606.525207,22190786339.56322,5,-3427416273.6593227,-66.12654967518777
ssp585,mid,nfip_borrowed_usd,345997559.61779946,1304163035.116374,235186276.52207285,3047521390.1286855,1650160594.7341735,581183836.1398723,3393518949.7464848,5,ssp245,345997559.61779946,12.200297767232053,4.651074825160406,30.883441684244858,4567270813.6905775,1955258098.7230833,11031593014.965143,5,-2917110218.9564037,-63.869876299260575
ssp585,mid,nfip_borrowed_usd,345997559.61779946,1304163035.116374,235186276.52207285,3047521390.1286855,1650160594.7341735,581183836.1398723,3393518949.7464848,5,ssp585,345997559.61779946,19.47897998703147,5.362622273502593,71.7399736644031,7085677098.974643,2201451779.401752,25167853374.546474,5,-5435516504.240469,-76.71132099749556
ssp585,mid,nfip_claims_paid_usd,644954483.8175347,2104339416.103926,399711334.41845727,4319421780.396957,2749293899.9214606,1044665818.235992,4964376264.214492,5,ssp245,644954483.8175347,7.297058430094994,2.237408538261402,17.006835906257734,5351225036.985842,2087981152.700862,11613589557.107506,5,-2601931137.064381,-48.62309319979483
ssp585,mid,nfip_claims_paid_usd,644954483.8175347,2104339416.103926,399711334.41845727,4319421780.396957,2749293899.9214606,1044665818.235992,4964376264.214492,5,ssp585,644954483.8175347,11.108394601451254,2.751255042147335,34.70358298215489,7809363390.038017,2419388759.3760586,23027185932.692223,5,-5060069490.116556,-64.79490372507716
ssp585,mid,nfip_fl_premium_base_usd,1395853723.0,0.0,0.0,0.0,1395853723.0,1395853723.0,1395853723.0,5,ssp245,1395853723.0,0.0,0.0,0.0,1395853723.0,1395853723.0,1395853723.0,5,0.0,0.0
ssp585,mid,nfip_fl_premium_base_usd,1395853723.0,0.0,0.0,0.0,1395853723.0,1395853723.0,1395853723.0,5,ssp585,1395853723.0,0.0,0.0,0.0,1395853723.0,1395853723.0,1395853723.0,5,0.0,0.0
ssp585,mid,nfip_fl_premium_depletion_usd,182250316.13919604,448117350.94784,93977747.48800257,647873980.4133928,630367667.087036,276228063.6271986,830124296.5525888,5,ssp245,182250316.13919604,3.9126132302728944,1.253296039139982,9.634090006059425,895325314.2868321,410663915.48846,1938066265.4569955,5,-264957647.19979608,-29.593449774269708
ssp585,mid,nfip_fl_premium_depletion_usd,182250316.13919604,448117350.94784,93977747.48800257,647873980.4133928,630367667.087036,276228063.6271986,830124296.5525888,5,ssp585,182250316.13919604,4.861638257505656,1.514151975134477,14.108889372408962,1068285425.524012,458204992.2902426,2753599864.6336727,5,-437917758.43697596,-40.99258007027194
ssp585,mid,nfip_pool_used_usd,298956924.1997352,800228596.9213109,161314490.8372413,1272104268.295934,1099185521.121046,460271415.0369765,1571061192.4956691,5,ssp245,298956924.1997352,4.717455784958652,1.4778322527969796,11.758580500018192,1709272995.7192214,740765108.9790858,3814265983.440159,5,-610087474.5981753,-35.69280484311782
ssp585,mid,nfip_pool_used_usd,298956924.1997352,800228596.9213109,161314490.8372413,1272104268.295934,1099185521.121046,460271415.0369765,1571061192.4956691,5,ssp585,298956924.1997352,5.94902843457353,1.7798646501441382,18.297717964365695,2077460166.9766035,831059785.4986646,5769186406.700744,5,-978274645.8555574,-47.08993517210358
ssp585,mid,rescued_defaults,1.29,4.016229252383341,0.8811908972677264,6.522039407571042,5.306229252383341,2.1711908972677265,7.812039407571042,5,ssp245,1.29,5.857914640734737,1.731774508832522,14.39418753249139,8.846709886547812,3.5239891163939534,19.858501916913895,5,-3.540480634164471,-40.02030901395419
ssp585,mid,rescued_defaults,1.29,4.016229252383341,0.8811908972677264,6.522039407571042,5.306229252383341,2.1711908972677265,7.812039407571042,5,ssp585,1.29,7.850351161534306,2.3144622143172966,23.883123340068884,11.416952998379255,4.275656256469313,32.09922910868886,5,-6.110723745995914,-53.52324518515045
ssp585,mid,total_damage_usd,19343788695.230297,72407223391.94614,14725465138.991798,142000200607.03394,91751012087.17644,34069253834.222095,161343989302.26422,5,ssp245,19343788695.230297,7.942191516311128,2.4882788631262374,20.31074321562443,172975863163.80347,67476529238.352104,412230513701.3516,5,-81224851076.62703,-46.957332422564235
ssp585,mid,total_damage_usd,19343788695.230297,72407223391.94614,14725465138.991798,142000200607.03394,91751012087.17644,34069253834.222095,161343989302.26422,5,ssp585,19343788695.230297,11.423325239432678,3.0000962384557495,40.02747975511154,240314178323.70706,77377016397.27356,793626899080.7166,5,-148563166236.53064,-61.82039165263635
ssp585,mid,underinsured_wind_usd,2969616746.555762,11004623567.135569,2236105508.471964,21538147199.51813,13974240313.69133,5205722255.027725,24507763946.073895,5,ssp245,2969616746.555762,7.878925573230115,2.4214121593609894,20.231317327324746,26367006073.686367,10160282845.307905,63048875486.663086,5,-12392765759.995037,-47.00103502597785
ssp585,mid,underinsured_wind_usd,2969616746.555762,11004623567.135569,2236105508.471964,21538147199.51813,13974240313.69133,5205722255.027725,24507763946.073895,5,ssp585,2969616746.555762,11.33992489136848,2.9568981609101215,40.04923860426063,36644847608.648125,11750471043.054392,121900506392.57564,5,-22670607294.956795,-61.86574313821561
ssp585,mid,uninsured_wind_usd,6765845907.801158,25809507645.751682,5288657736.822432,50386009233.58554,32575353553.55284,12054503644.623589,57151855141.386696,5,ssp245,6765845907.801158,8.058175941655277,2.4594739524420075,20.60250610196967,61286222626.99126,23406267684.274456,146159227508.26105,5,-28710869073.438416,-46.84718333544964
ssp585,mid,uninsured_wind_usd,6765845907.801158,25809507645.751682,5288657736.822432,50386009233.58554,32575353553.55284,12054503644.623589,57151855141.386696,5,ssp585,6765845907.801158,11.425927175648782,2.997852384585201,40.51808252514661,84071908531.99852,27048853196.238884,280904948752.514,5,-51496554978.44568,-61.25298673200172
ssp585,mid,water_total_usd,3039352298.578831,11220629146.59379,2308746807.3558784,21999417099.83996,14259981445.17262,5348099105.93471,25038769398.41879,5,ssp245,3039352298.578831,8.398536945750354,2.6113240379464773,19.99302237825616,28565464869.344406,10976086015.645613,63805190819.4697,5,-14305483424.171785,-50.07964508753364
ssp585,mid,water_total_usd,3039352298.578831,11220629146.59379,2308746807.3558784,21999417099.83996,14259981445.17262,5348099105.93471,25038769398.41879,5,ssp585,3039352298.578831,12.479302635381122,3.1502609715093994,39.29740247652355,40968349448.08531,12614105223.459106,122478002843.77814,5,-26708368002.91269,-65.19268743486303
ssp585,mid,wind_insured_citizens_pct,3.6899013245489156,1.013130495229103,0.09294378983717244,2.259769157984967,4.703031819778019,3.782845114386088,5.949670482533882,5,ssp245,3.6899013245489156,0.4323703377613327,0.20149466632639473,1.1187778936243862,5.285305206550119,4.433396760716222,7.818081356109584,5,-0.5822733867721004,-11.016835622860237
ssp585,mid,wind_insured_citizens_pct,3.6899013245489156,1.013130495229103,0.09294378983717244,2.259769157984967,4.703031819778019,3.782845114386088,5.949670482533882,5,ssp585,3.6899013245489156,0.3518519553198125,0.008845653370810586,1.18498019045047,4.988200320528618,3.72254091263837,8.062361298856331,5,-0.28516850075059885,-5.71686144153045
ssp585,mid,wind_insured_citizens_usd,1077922754.0709696,3642682832.8689504,731608101.1920676,7570406155.785342,4720605586.93992,1809530855.2630372,8648328909.856312,5,ssp245,1077922754.0709696,6.841258781131645,2.3587359315131797,17.832084092216746,8452271260.740598,3620457885.49381,20299531949.57837,5,-3731665673.8006773,-44.149856987359684
ssp585,mid,wind_insured_citizens_usd,1077922754.0709696,3642682832.8689504,731608101.1920676,7570406155.785342,4720605586.93992,1809530855.2630372,8648328909.856312,5,ssp585,1077922754.0709696,9.717026176745312,2.8199829276694297,35.72985292372428,11552126371.887981,4117646517.897517,39591944220.16253,5,-6831520784.948061,-59.136478991196974
ssp585,mid,wind_insured_private_pct,20.511926737827867,9.0511610429758,1.6515545950001878,15.319729933791638,29.563087780803667,22.163481332828056,35.831656671619506,5,ssp245,20.511926737827867,0.4613099947959021,0.21869018344272148,1.0988770306806779,29.974283554509164,24.997683758887106,43.05201188503176,5,-0.4111957737054972,-1.3718285308061655
ssp585,mid,wind_insured_private_pct,20.511926737827867,9.0511610429758,1.6515545950001878,15.319729933791638,29.563087780803667,22.163481332828056,35.831656671619506,5,ssp585,20.511926737827867,0.48355503658512855,0.09759523040063067,1.169986264380726,30.4305722219697,22.513792953767034,44.51059927707022,5,-0.8674844411660345,-2.850700390509726
ssp585,mid,wind_insured_private_usd,5491050988.223578,20724494116.036808,4352250462.948125,40496667601.126976,26215545104.260387,9843301451.171703,45987718589.350555,5,ssp245,5491050988.223578,7.835784409666416,2.4989751193527012,20.44842371427992,48517742714.42927,19213050786.891365,117774388232.13478,5,-22302197610.16888,-45.967096493827945
ssp585,mid,wind_insured_private_usd,5491050988.223578,20724494116.036808,4352250462.948125,40496667601.126976,26215545104.260387,9843301451.171703,45987718589.350555,5,ssp585,5491050988.223578,11.292062279508134,3.0786845376125958,40.2896172829913,67496340727.198906,22396264760.90987,226723393785.14273,5,-41280795622.93852,-61.160049831121675
ssp585,mid,wind_total_usd,16304436396.651468,61186594245.35235,12416718331.635923,120000783507.19398,77491030642.00381,28721154728.28739,136305219903.84546,5,ssp245,16304436396.651468,7.865059576865943,2.469460367264876,20.37088504004597,144539800023.53674,56567595888.77322,348440235875.5799,5,-67048769381.53293,-46.38775573967499
ssp585,mid,wind_total_usd,16304436396.651468,61186594245.35235,12416718331.635923,120000783507.19398,77491030642.00381,28721154728.28739,136305219903.84546,5,ssp585,16304436396.651468,11.244842933474514,2.977223713620123,40.16658047964372,199645262795.8224,64846391073.97325,671197893097.985,5,-122154232153.81857,-61.1856401915962
ssp585,mid,wind_underinsured_pct,10.951058655424745,4.578972051523122,0.6687162981589427,7.9541859585274155,15.530030706947867,11.619774953583688,18.90524461395216,5,ssp245,10.951058655424745,0.45173713220674844,0.20614268789601384,1.1232841673927174,15.898058487054211,13.20853932196091,23.25220945925234,5,-0.3680277801063436,-2.314922796428436
ssp585,mid,wind_underinsured_pct,10.951058655424745,4.578972051523122,0.6687162981589427,7.9541859585274155,15.530030706947867,11.619774953583688,18.90524461395216,5,ssp585,10.951058655424745,0.46951488760136495,0.07378990175765501,1.1897904958310972,16.09274372914245,11.759136197750856,23.980524162937986,5,-0.5627130221945844,-3.4966878965180053
ssp585,mid,wind_underinsured_usd,2969616746.555762,11004623567.135569,2236105508.471964,21538147199.51813,13974240313.69133,5205722255.027725,24507763946.073895,5,ssp245,2969616746.555762,7.878925573230115,2.4214121593609894,20.231317327324746,26367006073.686367,10160282845.307905,63048875486.663086,5,-12392765759.995037,-47.00103502597785
ssp585,mid,wind_underinsured_usd,2969616746.555762,11004623567.135569,2236105508.471964,21538147199.51813,13974240313.69133,5205722255.027725,24507763946.073895,5,ssp585,2969616746.555762,11.33992489136848,2.9568981609101215,40.04923860426063,36644847608.648125,11750471043.054392,121900506392.57564,5,-22670607294.956795,-61.86574313821561
ssp585,mid,wind_uninsured_pct,25.378578795587508,10.589365792038052,1.60974420227606,18.642663343760947,35.96794458762556,26.98832299786357,44.02124213934846,5,ssp245,25.378578795587508,0.4726749130627736,0.20653457776613163,1.1253613247015846,37.374396321448586,30.620132851438676,53.93864984803341,5,-1.406451733823026,-3.7631423440969
ssp585,mid,wind_uninsured_pct,25.378578795587508,10.589365792038052,1.60974420227606,18.642663343760947,35.96794458762556,26.98832299786357,44.02124213934846,5,ssp585,25.378578795587508,0.46940930321752417,0.07497578672455332,1.192556970927723,37.29151978467527,27.281357706737747,55.64397985050388,5,-1.3235751970497134,-3.549265904667229
ssp585,mid,wind_uninsured_usd,6765845907.801158,25809507645.751682,5288657736.822432,50386009233.58554,32575353553.55284,12054503644.623589,57151855141.386696,5,ssp245,6765845907.801158,8.058175941655277,2.4594739524420075,20.60250610196967,61286222626.99126,23406267684.274456,146159227508.26105,5,-28710869073.438416,-46.84718333544964
ssp585,mid,wind_uninsured_usd,6765845907.801158,25809507645.751682,5288657736.822432,50386009233.58554,32575353553.55284,12054503644.623589,57151855141.386696,5,ssp585,6765845907.801158,11.425927175648782,2.997852384585201,40.51808252514661,84071908531.99852,27048853196.238884,280904948752.514,5,-51496554978.44568,-61.25298673200172
ssp585,mid,year_id,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5,ssp245,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5,0.0,0.0
ssp585,mid,year_id,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5,ssp585,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5,0.0,0.0
ssp585,near,catbond_issue_volume_year_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,ssp245,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,0.0,0.0
ssp585,near,catbond_issue_volume_year_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,ssp585,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,0.0,0.0
ssp585,near,catbond_limit_in_force_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,ssp245,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,0.0,0.0
ssp585,near,catbond_limit_in_force_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,ssp585,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,0.0,0.0
ssp585,near,catbond_payout_usd,511945273.42870957,721806464.9231623,162737783.55608237,977068696.1626471,1233751738.351872,674683056.984792,1489013969.5913568,5,ssp245,511945273.42870957,2.4403259017371215,0.5560749781632437,4.855724435103745,1761258584.4486825,796625230.171355,2997810447.052363,5,-527506846.0968106,-29.950562101131407
ssp585,near,catbond_payout_usd,511945273.42870957,721806464.9231623,162737783.55608237,977068696.1626471,1233751738.351872,674683056.984792,1489013969.5913568,5,ssp585,511945273.42870957,2.752715041342861,0.7522090856791674,5.660920402187407,1921184727.9403021,897035159.4722905,3410026716.584702,5,-687432989.5884302,-35.78172257934954
ssp585,near,catbond_triggers,3.6528,4.814634771700954,1.1187818500862154,6.21899971683904,8.467434771700955,4.771581850086216,9.871799716839039,5,ssp245,3.6528,2.0302898234909565,0.49888430238695686,4.120278365996671,11.069042667247766,5.475124579759076,18.70335281531264,5,-2.6016078955468114,-23.503458914696566
ssp585,near,catbond_triggers,3.6528,4.814634771700954,1.1187818500862154,6.21899971683904,8.467434771700955,4.771581850086216,9.871799716839039,5,ssp585,3.6528,2.26559163216387,0.6656443280573735,4.713667855673235,11.928553113968183,6.084265601527974,20.870885943203195,5,-3.4611183422672287,-29.015407897327496
ssp585,near,citizens_residual_deficit_usd,718277468.2344651,1324183834.3010964,280797717.4044239,2714713281.3503747,2042461302.5355616,999075185.6388891,3432990749.58484,5,ssp245,718277468.2344651,7.9790594920633575,1.1297390520501533,17.677202423794533,6449456119.08591,1529743574.306654,13415413670.665752,5,-4406994816.550348,-68.3312629030641
ssp585,near,citizens_residual_deficit_usd,718277468.2344651,1324183834.3010964,280797717.4044239,2714713281.3503747,2042461302.5355616,999075185.6388891,3432990749.58484,5,ssp585,718277468.2344651,10.094424337119872,3.2125386964904825,22.478216244155412,7968875024.385295,3025771629.7548976,16863873722.513243,5,-5926413721.849733,-74.36951519147317
ssp585,near,citizens_tier1_capacity_usd,539937478.65,0.0,0.0,7.152557373046876e-08,539937478.65,539937478.65,539937478.6500001,5,ssp245,539937478.65,0.0,0.0,1.32470103592926e-16,539937478.65,539937478.65,539937478.6500001,5,0.0,0.0
ssp585,near,citizens_tier1_capacity_usd,539937478.65,0.0,0.0,7.152557373046876e-08,539937478.65,539937478.65,539937478.6500001,5,ssp585,539937478.65,0.0,0.0,1.32470103592926e-16,539937478.65,539937478.65,539937478.6500001,5,0.0,0.0
ssp585,near,citizens_tier1_usd,100789599.68242246,150076579.3925239,33174090.405480973,223661375.15333116,250866179.07494637,133963690.08790344,324450974.8357536,5,ssp245,100789599.68242246,3.289985728772481,0.6983567498174388,6.560949335109714,432385944.24628377,171176696.93203977,762065056.7047863,5,-181519765.1713374,-41.98095881394912
ssp585,near,citizens_tier1_usd,100789599.68242246,150076579.3925239,33174090.405480973,223661375.15333116,250866179.07494637,133963690.08790344,324450974.8357536,5,ssp585,100789599.68242246,3.732189528240691,1.017688199373861,7.789355406953824,476955488.17273086,203361985.89883927,885875612.9334112,5,-226089309.0977845,-47.402601438544636
ssp585,near,citizens_tier2_capacity_usd,359958319.09999996,0.0,0.0,0.0,359958319.09999996,359958319.09999996,359958319.09999996,5,ssp245,359958319.09999996,0.0,0.0,0.0,359958319.09999996,359958319.09999996,359958319.09999996,5,0.0,0.0
ssp585,near,citizens_tier2_capacity_usd,359958319.09999996,0.0,0.0,0.0,359958319.09999996,359958319.09999996,359958319.09999996,5,ssp585,359958319.09999996,0.0,0.0,0.0,359958319.09999996,359958319.09999996,359958319.09999996,5,0.0,0.0
ssp585,near,citizens_tier2_usd,49554667.266172744,77098518.65750188,14372931.458003871,117652797.16428515,126653185.92367461,63927598.724176615,167207464.4304579,5,ssp245,49554667.266172744,3.8216342890624806,0.7186007192068833,7.322126639789017,238934482.87366056,85164686.80370228,412400216.581697,5,-112281296.94998595,-46.992504221065495
ssp585,near,citizens_tier2_usd,49554667.266172744,77098518.65750188,14372931.458003871,117652797.16428515,126653185.92367461,63927598.724176615,167207464.4304579,5,ssp585,49554667.266172744,4.349764468196823,1.148758495898172,8.912566881288893,265105798.17388713,106481012.29959574,491213953.55595475,5,-138452612.25021252,-52.22541838160749
ssp585,near,defaulted_premium_base_pct,4.590575368681856,7.729889579452131,1.5111534204120498,11.960638308976,12.320464948133987,6.101728789093906,16.551213677657856,5,ssp245,4.590575368681856,4.3880685219264235,0.8504585843504204,8.642561722189484,24.734334641525493,8.494669598084936,44.264906332877544,5,-12.413869693391506,-50.188815964955666
ssp585,near,defaulted_premium_base_pct,4.590575368681856,7.729889579452131,1.5111534204120498,11.960638308976,12.320464948133987,6.101728789093906,16.551213677657856,5,ssp585,4.590575368681856,5.009162210279598,1.293506886800091,10.682644142584587,27.585512028923343,10.528516222446703,53.630058442024165,5,-15.265047080789357,-55.33718955364682
