admin2_name,wind_weighted,rain_weighted,surge_weighted,is_coastal,n_extreme_events,mean_compound_hazard,wind_share,rain_share,surge_share,wind_deviation_pp,water_deviation_pp,wind_scaling,water_scaling
Osceola,5.249245679935636,0.5488272016133846,0.0,0.0,124.0,5.79807288154902,90.53431695624428,9.465683043755725,0.0,20.534316956244282,-20.534316956244275,1.293347385089204,0.31552276812519087
Palm Beach,6.3065874910657875,0.7636908977396365,0.6182945572005977,1.0,241.0,7.688572946006021,82.02546214173421,9.932804216110748,8.041733642155048,12.02546214173421,-12.025462141734202,1.1717923163104886,0.5991512619421933
Pasco,6.321445902127579,0.7061950986569638,0.9470705250823789,1.0,240.0,7.974711525866921,79.2686466666941,8.855431276308071,11.875922056997844,9.268646666694096,-9.268646666694085,1.1324092380956299,0.6910451111101972
Pinellas,6.4251723341841345,0.7006142512932665,0.9814834668229524,1.0,244.0,8.107270052300352,79.25198362377306,8.641802317840325,12.106214058386604,9.251983623773057,-9.251983623773071,1.1321711946253294,0.6916005458742309
Polk,5.2383383531854655,0.5259124143969472,0.0,0.0,125.0,5.764250767582412,90.8763092446528,9.123690755347212,0.0,20.876309244652802,-20.876309244652788,1.2982329892093256,0.3041230251782404
Putnam,5.140683776856078,0.5431661718721797,0.0,0.0,118.0,5.683849948728257,90.44369262433271,9.556307375667284,0.0,20.443692624332712,-20.443692624332716,1.2920527517761817,0.3185435791889095
Santa Rosa,6.468246542949652,0.641041189393322,0.9403137339955816,1.0,147.0,8.049601466338556,80.35486688376139,7.963638846891958,11.681494269346642,10.354866883761389,-10.3548668837614,1.14792666976802,0.6548377705412867
Sarasota,6.663416746985934,0.7067183925473419,1.1515948545724688,1.0,242.0,8.521729994105746,78.19323953698186,8.293132885413648,13.513627577604506,8.193239536981864,-8.193239536981846,1.1170462790997409,0.7268920154339384
Seminole,5.266629598435348,0.5627315208670916,0.0,0.0,121.0,5.82936111930244,90.34660043613098,9.653399563869012,0.0,20.346600436130984,-20.346600436130988,1.290665720516157,0.32177998546230036
St. Johns,6.252256422874896,0.777377632241069,0.7921489380029431,1.0,227.0,7.821782993118908,79.93390290136176,9.938624389412936,10.127472709225298,9.933902901361762,-9.933902901361765,1.1419128985908824,0.6688699032879412
