as_of,product_line,county,policies_in_force,building_count,total_premium,total_exposure
2013-02-28,CLACR-M,Jefferson,0,0,0.0,0.0
2013-02-28,CLACR-M,Lafayette,0,0,0.0,0.0
2013-02-28,CLACR-M,Lake,3,34,26928.0,12332400.0
2013-02-28,CLACR-M,Lee,358,1504,6252720.0,1055589858.0
2013-02-28,CLACR-M,Leon,20,64,147139.0,37908400.0
2013-02-28,CLACR-M,Levy,0,0,0.0,0.0
2013-02-28,CLACR-M,Liberty,0,0,0.0,0.0
2013-02-28,CLACR-M,Madison,0,0,0.0,0.0
2013-02-28,CLACR-M,Manatee,163,1239,5229728.0,854183457.0
2013-02-28,CLACR-M,Marion,10,35,86177.0,18933700.0
2013-02-28,CLACR-M,Martin,179,1510,8087253.0,1286785930.0
2013-02-28,CLACR-M,Monroe,0,0,0.0,0.0
2013-02-28,CLACR-M,Nassau,4,14,36466.0,5400800.0
2013-02-28,CLACR-M,Okaloosa,80,406,1788516.0,268620259.0
2013-02-28,CLACR-M,Okeechobee,1,21,36821.0,6405300.0
2013-02-28,CLACR-M,Orange,39,419,1146881.0,233121134.0
2013-02-28,CLACR-M,Osceola,2,6,22150.0,11346600.0
2013-02-28,CLACR-M,Palm Beach,662,9845,34850186.0,6930067136.0
2013-02-28,CLACR-M,Pasco,37,545,1211403.0,177646400.0
2013-02-28,CLACR-M,Pinellas,864,3858,26043174.0,5503891361.0
2013-02-28,CLACR-M,Polk,21,87,192482.0,62985120.0
2013-02-28,CLACR-M,Putnam,0,0,0.0,0.0
2013-02-28,CLACR-M,Santa Rosa,14,54,172762.0,22705700.0
2013-02-28,CLACR-M,Sarasota,88,1206,3509588.0,528404182.0
2013-02-28,CLACR-M,Seminole,10,121,351648.0,62811200.0
2013-02-28,CLACR-M,St. Johns,11,17,35975.0,3286700.0
2013-02-28,CLACR-M,St. Lucie,46,375,1534585.0,371916800.0
2013-02-28,CLACR-M,Sumter,0,0,0.0,0.0
2013-02-28,CLACR-M,Suwannee,0,0,0.0,0.0
2013-02-28,CLACR-M,Taylor,1,2,3070.0,574454.0
2013-02-28,CLACR-M,Union,0,0,0.0,0.0
2013-02-28,CLACR-M,Volusia,34,124,442467.0,54550474.0
2013-02-28,CLACR-M,Wakulla,0,0,0.0,0.0
2013-02-28,CLACR-M,Walton,1,1,233.0,85100.0
2013-02-28,CLACR-M,Washington,0,0,0.0,0.0
2013-02-28,CLACNR-M,Alachua,0,0,0.0,0.0
2013-02-28,CLACNR-M,Baker,1,1,936.0,281200.0
2013-02-28,CLACNR-M,Bay,67,106,343775.0,71117500.0
2013-02-28,CLACNR-M,Bradford,0,0,0.0,0.0
2013-02-28,CLACNR-M,Brevard,198,274,1097598.0,177368100.0
2013-02-28,CLACNR-M,Broward,101,152,912912.0,176086200.0
2013-02-28,CLACNR-M,Calhoun,0,0,0.0,0.0
2013-02-28,CLACNR-M,Charlotte,17,31,83657.0,17715800.0
2013-02-28,CLACNR-M,Citrus,1,2,1053.0,920800.0
2013-02-28,CLACNR-M,Clay,1,3,2821.0,725900.0
2013-02-28,CLACNR-M,Collier,45,83,454200.0,78682700.0
2013-02-28,CLACNR-M,Columbia,0,0,0.0,0.0
2013-02-28,CLACNR-M,Dade,212,290,1860514.0,347795100.0
2013-02-28,CLACNR-M,Desoto,0,0,0.0,0.0
2013-02-28,CLACNR-M,Dixie,0,0,0.0,0.0
2013-02-28,CLACNR-M,Duval,7,7,18788.0,4431200.0
2013-02-28,CLACNR-M,Escambia,88,153,541443.0,118250800.0
2013-02-28,CLACNR-M,Flagler,1,10,10755.0,4342100.0
2013-02-28,CLACNR-M,Franklin,4,4,10312.0,1420000.0
2013-02-28,CLACNR-M,Gadsden,1,1,5109.0,1761000.0
2013-02-28,CLACNR-M,Gilchrist,0,0,0.0,0.0
2013-02-28,CLACNR-M,Glades,1,1,3618.0,479000.0
2013-02-28,CLACNR-M,Gulf,1,1,2599.0,345000.0
2013-02-28,CLACNR-M,Hamilton,0,0,0.0,0.0
2013-02-28,CLACNR-M,Hardee,0,0,0.0,0.0
2013-02-28,CLACNR-M,Hendry,0,0,0.0,0.0
2013-02-28,CLACNR-M,Hernando,4,7,10192.0,6645100.0
2013-02-28,CLACNR-M,Highlands,0,0,0.0,0.0
2013-02-28,CLACNR-M,Hillsborough,58,77,288355.0,63421800.0
2013-02-28,CLACNR-M,Holmes,2,2,15632.0,2342700.0
2013-02-28,CLACNR-M,Indian River,16,17,68744.0,10583100.0
2013-02-28,CLACNR-M,Jackson,0,1,0.0,20000.0
2013-02-28,CLACNR-M,Jefferson,0,0,0.0,0.0
2013-02-28,CLACNR-M,Lafayette,0,0,0.0,0.0
2013-02-28,CLACNR-M,Lake,0,0,0.0,0.0
2013-02-28,CLACNR-M,Lee,32,75,240413.0,51354300.0
2013-02-28,CLACNR-M,Leon,2,3,1343.0,279700.0
2013-02-28,CLACNR-M,Levy,1,2,3290.0,362000.0
2013-02-28,CLACNR-M,Liberty,0,0,0.0,0.0
2013-02-28,CLACNR-M,Madison,0,0,0.0,0.0
2013-02-28,CLACNR-M,Manatee,43,67,214060.0,38823700.0
2013-02-28,CLACNR-M,Marion,1,1,1754.0,473200.0
2013-02-28,CLACNR-M,Martin,29,42,171409.0,21338000.0
2013-02-28,CLACNR-M,Monroe,0,0,0.0,0.0
2013-02-28,CLACNR-M,Nassau,4,5,14370.0,1858800.0
2013-02-28,CLACNR-M,Okaloosa,108,172,507646.0,99586900.0
2013-02-28,CLACNR-M,Okeechobee,0,0,0.0,0.0
2013-02-28,CLACNR-M,Orange,5,12,20521.0,9390200.0
2013-02-28,CLACNR-M,Osceola,1,5,10510.0,8837900.0
2013-02-28,CLACNR-M,Palm Beach,73,106,694504.0,103412000.0
2013-02-28,CLACNR-M,Pasco,35,42,136268.0,23378200.0
2013-02-28,CLACNR-M,Pinellas,265,337,990740.0,247899600.0
2013-02-28,CLACNR-M,Polk,6,16,27670.0,7131600.0
2013-02-28,CLACNR-M,Putnam,0,0,0.0,0.0
2013-02-28,CLACNR-M,Santa Rosa,69,93,249101.0,51700000.0
2013-02-28,CLACNR-M,Sarasota,17,26,73068.0,17333700.0
2013-02-28,CLACNR-M,Seminole,1,2,5502.0,3160200.0
2013-02-28,CLACNR-M,St. Johns,4,5,16338.0,2542200.0
2013-02-28,CLACNR-M,St. Lucie,13,18,52605.0,11635200.0
2013-02-28,CLACNR-M,Sumter,2,2,5727.0,3228200.0
2013-02-28,CLACNR-M,Suwannee,0,0,0.0,0.0
2013-02-28,CLACNR-M,Taylor,0,0,0.0,0.0
2013-02-28,CLACNR-M,Union,0,0,0.0,0.0
2013-02-28,CLACNR-M,Volusia,22,25,60600.0,11724700.0
2013-02-28,CLACNR-M,Wakulla,0,1,0.0,2750000.0
2013-02-28,CLACNR-M,Walton,6,6,21453.0,2494000.0
